group_num;n_bins;distance;method
9;100;0.434628;Chisquare Alt
9;100;0.767706;Intersect
9;100;0.267801;KL DIV
9;101;0.261881;Bhattacharyya
9;101;2.84524;Chisquare
9;101;0.691369;Correlation
9;101;0.443421;Chisquare Alt
9;101;0.760882;Intersect
9;101;0.26603;KL DIV
9;102;0.258549;Bhattacharyya
9;102;5.09973;Chisquare
9;102;0.717302;Correlation
9;102;0.43468;Chisquare Alt
9;102;0.762017;Intersect
9;102;0.28916;KL DIV
9;103;0.267012;Bhattacharyya
9;103;1.94645;Chisquare
9;103;0.56323;Correlation
9;103;0.48258;Chisquare Alt
9;103;0.746493;Intersect
9;103;0.295901;KL DIV
9;104;0.262693;Bhattacharyya
9;104;3.20793;Chisquare
9;104;0.754268;Correlation
9;104;0.442336;Chisquare Alt
9;104;0.766558;Intersect
9;104;0.276741;KL DIV
9;105;0.265269;Bhattacharyya
9;105;3.01872;Chisquare
9;105;0.674845;Correlation
9;105;0.453182;Chisquare Alt
9;105;0.760472;Intersect
9;105;0.27751;KL DIV
9;106;0.258116;Bhattacharyya
9;106;3.95129;Chisquare
9;106;0.751797;Correlation
9;106;0.434298;Chisquare Alt
9;106;0.7583;Intersect
9;106;0.287423;KL DIV
9;107;0.274358;Bhattacharyya
9;107;6.76849;Chisquare
9;107;0.585444;Correlation
9;107;0.495752;Chisquare Alt
9;107;0.741571;Intersect
9;107;0.306664;KL DIV
9;108;0.268456;Bhattacharyya
9;108;1.95312;Chisquare
9;108;0.582153;Correlation
9;108;0.48818;Chisquare Alt
9;108;0.745035;Intersect
9;108;0.297479;KL DIV
9;109;0.265513;Bhattacharyya
9;109;3.21152;Chisquare
9;109;0.666874;Correlation
9;109;0.455688;Chisquare Alt
9;109;0.75769;Intersect
9;109;0.279974;KL DIV
9;110;0.261115;Bhattacharyya
9;110;4.46747;Chisquare
9;110;0.735965;Correlation
9;110;0.441025;Chisquare Alt
9;110;0.758499;Intersect
9;110;0.294392;KL DIV
9;111;0.267256;Bhattacharyya
9;111;5.61466;Chisquare
9;111;0.637089;Correlation
9;111;0.464044;Chisquare Alt
9;111;0.752678;Intersect
9;111;0.293844;KL DIV
9;112;0.269153;Bhattacharyya
9;112;1.54454;Chisquare
9;112;0.564259;Correlation
9;112;0.492075;Chisquare Alt
9;112;0.741134;Intersect
9;112;0.30767;KL DIV
9;113;0.266685;Bhattacharyya
9;113;3.34879;Chisquare
9;113;0.6882;Correlation
9;113;0.459211;Chisquare Alt
9;113;0.754384;Intersect
9;113;0.282876;KL DIV
9;114;0.273673;Bhattacharyya
9;114;2.82626;Chisquare
9;114;0.635442;Correlation
9;114;0.475662;Chisquare Alt
9;114;0.75717;Intersect
9;114;0.31367;KL DIV
9;115;0.270999;Bhattacharyya
9;115;4.64411;Chisquare
9;115;0.637876;Correlation
9;115;0.474092;Chisquare Alt
9;115;0.749826;Intersect
9;115;0.309314;KL DIV
9;116;0.274927;Bhattacharyya
9;116;5.61315;Chisquare
9;116;0.599592;Correlation
9;116;0.497582;Chisquare Alt
9;116;0.74332;Intersect
9;116;0.312833;KL DIV
9;117;0.265013;Bhattacharyya
9;117;3.1278;Chisquare
9;117;0.741464;Correlation
9;117;0.448284;Chisquare Alt
9;117;0.763845;Intersect
9;117;0.283112;KL DIV
9;118;0.273577;Bhattacharyya
9;118;3.29336;Chisquare
9;118;0.657911;Correlation
9;118;0.474464;Chisquare Alt
9;118;0.756977;Intersect
9;118;0.316397;KL DIV
9;119;0.263436;Bhattacharyya
9;119;5.06411;Chisquare
9;119;0.707887;Correlation
9;119;0.449426;Chisquare Alt
9;119;0.755847;Intersect
9;119;0.307418;KL DIV
9;120;0.28024;Bhattacharyya
9;120;4.86685;Chisquare
9;120;0.602964;Correlation
9;120;0.513726;Chisquare Alt
9;120;0.735033;Intersect
9;120;0.327577;KL DIV
9;121;0.270429;Bhattacharyya
9;121;1.78234;Chisquare
9;121;0.556794;Correlation
9;121;0.495718;Chisquare Alt
9;121;0.741607;Intersect
9;121;0.312153;KL DIV
9;122;0.277512;Bhattacharyya
9;122;3.21217;Chisquare
9;122;0.646997;Correlation
9;122;0.487213;Chisquare Alt
9;122;0.753526;Intersect
9;122;0.322919;KL DIV
9;123;0.275593;Bhattacharyya
9;123;2.86509;Chisquare
9;123;0.642893;Correlation
9;123;0.483131;Chisquare Alt
9;123;0.752242;Intersect
9;123;0.317869;KL DIV
9;124;0.28001;Bhattacharyya
9;124;4.68027;Chisquare
9;124;0.588783;Correlation
9;124;0.513558;Chisquare Alt
9;124;0.736708;Intersect
9;124;0.323343;KL DIV
9;125;0.281291;Bhattacharyya
9;125;4.85066;Chisquare
9;125;0.596122;Correlation
9;125;0.517147;Chisquare Alt
9;125;0.734636;Intersect
9;125;0.328821;KL DIV
9;126;0.277142;Bhattacharyya
9;126;3.18961;Chisquare
9;126;0.647675;Correlation
9;126;0.488634;Chisquare Alt
9;126;0.748829;Intersect
9;126;0.325442;KL DIV
9;127;0.277681;Bhattacharyya
9;127;3.12136;Chisquare
9;127;0.641144;Correlation
9;127;0.487735;Chisquare Alt
9;127;0.751587;Intersect
9;127;0.326114;KL DIV
9;128;0.27984;Bhattacharyya
9;128;5.50739;Chisquare
9;128;0.58441;Correlation
9;128;0.512483;Chisquare Alt
9;128;0.736364;Intersect
9;128;0.327857;KL DIV
9;129;0.280923;Bhattacharyya
9;129;4.84591;Chisquare
9;129;0.585698;Correlation
9;129;0.516241;Chisquare Alt
9;129;0.736652;Intersect
9;129;0.327451;KL DIV
9;130;0.278949;Bhattacharyya
9;130;3.12205;Chisquare
9;130;0.642372;Correlation
9;130;0.49258;Chisquare Alt
9;130;0.750109;Intersect
9;130;0.33332;KL DIV
9;131;0.277811;Bhattacharyya
9;131;3.13935;Chisquare
9;131;0.647749;Correlation
9;131;0.48947;Chisquare Alt
9;131;0.750008;Intersect
9;131;0.327252;KL DIV
9;132;0.28267;Bhattacharyya
9;132;4.86155;Chisquare
9;132;0.585799;Correlation
9;132;0.522158;Chisquare Alt
9;132;0.73351;Intersect
9;132;0.335276;KL DIV
9;133;0.279158;Bhattacharyya
9;133;5.61627;Chisquare
9;133;0.583691;Correlation
9;133;0.511158;Chisquare Alt
9;133;0.736226;Intersect
9;133;0.326015;KL DIV
9;134;0.281961;Bhattacharyya
9;134;5.31804;Chisquare
9;134;0.680388;Correlation
9;134;0.498464;Chisquare Alt
9;134;0.747791;Intersect
9;134;0.336145;KL DIV
9;135;0.280522;Bhattacharyya
9;135;3.16012;Chisquare
9;135;0.639693;Correlation
9;135;0.497492;Chisquare Alt
9;135;0.749383;Intersect
9;135;0.342335;KL DIV
9;136;0.281644;Bhattacharyya
9;136;3.07228;Chisquare
9;136;0.66158;Correlation
9;136;0.507411;Chisquare Alt
9;136;0.742833;Intersect
9;136;0.334735;KL DIV
9;137;0.284011;Bhattacharyya
9;137;9.38969;Chisquare
9;137;0.604708;Correlation
9;137;0.526585;Chisquare Alt
9;137;0.729641;Intersect
9;137;0.337566;KL DIV
9;138;0.282788;Bhattacharyya
9;138;5.65093;Chisquare
9;138;0.572647;Correlation
9;138;0.516865;Chisquare Alt
9;138;0.736542;Intersect
9;138;0.346651;KL DIV
9;139;0.281383;Bhattacharyya
9;139;3.0975;Chisquare
9;139;0.637039;Correlation
9;139;0.498929;Chisquare Alt
9;139;0.747454;Intersect
9;139;0.341652;KL DIV
9;140;0.283652;Bhattacharyya
9;140;3.14086;Chisquare
9;140;0.650909;Correlation
9;140;0.515632;Chisquare Alt
9;140;0.741511;Intersect
9;140;0.339745;KL DIV
9;141;0.284034;Bhattacharyya
9;141;4.93173;Chisquare
9;141;0.585451;Correlation
9;141;0.525528;Chisquare Alt
9;141;0.733973;Intersect
9;141;0.342852;KL DIV
9;142;0.285756;Bhattacharyya
9;142;7.19497;Chisquare
9;142;0.563668;Correlation
9;142;0.528004;Chisquare Alt
9;142;0.732802;Intersect
9;142;0.351942;KL DIV
9;143;0.281434;Bhattacharyya
9;143;4.7137;Chisquare
9;143;0.687508;Correlation
9;143;0.49768;Chisquare Alt
9;143;0.745495;Intersect
9;143;0.335367;KL DIV
9;144;0.284345;Bhattacharyya
9;144;3.19785;Chisquare
9;144;0.646911;Correlation
9;144;0.517051;Chisquare Alt
9;144;0.73999;Intersect
9;144;0.340905;KL DIV
9;145;0.287714;Bhattacharyya
9;145;3.19116;Chisquare
9;145;0.547948;Correlation
9;145;0.533717;Chisquare Alt
9;145;0.730304;Intersect
9;145;0.345686;KL DIV
9;146;0.287832;Bhattacharyya
9;146;4.70889;Chisquare
9;146;0.580884;Correlation
9;146;0.533357;Chisquare Alt
9;146;0.732601;Intersect
9;146;0.361728;KL DIV
9;147;0.284442;Bhattacharyya
9;147;7.72053;Chisquare
9;147;0.660992;Correlation
9;147;0.506062;Chisquare Alt
9;147;0.744919;Intersect
9;147;0.348569;KL DIV
9;148;0.281016;Bhattacharyya
9;148;3.02504;Chisquare
9;148;0.663749;Correlation
9;148;0.499727;Chisquare Alt
9;148;0.745136;Intersect
9;148;0.340399;KL DIV
9;149;0.290292;Bhattacharyya
9;149;3.20025;Chisquare
9;149;0.588392;Correlation
9;149;0.54051;Chisquare Alt
9;149;0.729379;Intersect
9;149;0.357753;KL DIV
9;150;0.288033;Bhattacharyya
9;150;5.77696;Chisquare
9;150;0.563066;Correlation
9;150;0.535793;Chisquare Alt
9;150;0.726947;Intersect
9;150;0.36702;KL DIV
9;151;0.287243;Bhattacharyya
9;151;4.58182;Chisquare
9;151;0.571621;Correlation
9;151;0.531302;Chisquare Alt
9;151;0.730381;Intersect
9;151;0.360695;KL DIV
9;152;0.285282;Bhattacharyya
9;152;7.60557;Chisquare
9;152;0.670963;Correlation
9;152;0.508978;Chisquare Alt
9;152;0.744012;Intersect
9;152;0.347325;KL DIV
9;153;0.285245;Bhattacharyya
9;153;3.12706;Chisquare
9;153;0.653189;Correlation
9;153;0.519372;Chisquare Alt
9;153;0.739196;Intersect
9;153;0.343016;KL DIV
9;154;0.289791;Bhattacharyya
9;154;4.99512;Chisquare
9;154;0.560914;Correlation
9;154;0.540896;Chisquare Alt
9;154;0.725493;Intersect
9;154;0.368554;KL DIV
9;155;0.287609;Bhattacharyya
9;155;4.09773;Chisquare
9;155;0.553442;Correlation
9;155;0.533351;Chisquare Alt
9;155;0.731139;Intersect
9;155;0.358712;KL DIV
9;156;0.288027;Bhattacharyya
9;156;10.0529;Chisquare
9;156;0.672202;Correlation
9;156;0.519108;Chisquare Alt
9;156;0.738071;Intersect
9;156;0.360024;KL DIV
9;157;0.287511;Bhattacharyya
9;157;3.07738;Chisquare
9;157;0.647761;Correlation
9;157;0.526465;Chisquare Alt
9;157;0.736548;Intersect
9;157;0.354476;KL DIV
9;158;0.294814;Bhattacharyya
9;158;3.28941;Chisquare
9;158;0.548379;Correlation
9;158;0.552923;Chisquare Alt
9;158;0.726635;Intersect
9;158;0.3773;KL DIV
9;159;0.290533;Bhattacharyya
9;159;4.96947;Chisquare
9;159;0.539209;Correlation
9;159;0.541413;Chisquare Alt
9;159;0.726958;Intersect
9;159;0.37804;KL DIV
9;160;0.286424;Bhattacharyya
9;160;4.61699;Chisquare
9;160;0.699906;Correlation
9;160;0.512181;Chisquare Alt
9;160;0.742182;Intersect
9;160;0.358529;KL DIV
9;161;0.292063;Bhattacharyya
9;161;9.97631;Chisquare
9;161;0.670503;Correlation
9;161;0.538383;Chisquare Alt
9;161;0.729436;Intersect
9;161;0.364492;KL DIV
9;162;0.294814;Bhattacharyya
9;162;3.15156;Chisquare
9;162;0.544939;Correlation
9;162;0.551228;Chisquare Alt
9;162;0.726221;Intersect
9;162;0.377858;KL DIV
9;163;0.291131;Bhattacharyya
9;163;3.73863;Chisquare
9;163;0.592827;Correlation
9;163;0.543674;Chisquare Alt
9;163;0.727922;Intersect
9;163;0.372892;KL DIV
9;164;0.290733;Bhattacharyya
9;164;6.98527;Chisquare
9;164;0.553775;Correlation
9;164;0.542746;Chisquare Alt
9;164;0.728118;Intersect
9;164;0.372314;KL DIV
9;165;0.291567;Bhattacharyya
9;165;4.81617;Chisquare
9;165;0.693332;Correlation
9;165;0.536368;Chisquare Alt
9;165;0.732493;Intersect
9;165;0.372263;KL DIV
9;166;0.295763;Bhattacharyya
9;166;3.19273;Chisquare
9;166;0.528937;Correlation
9;166;0.554709;Chisquare Alt
9;166;0.724951;Intersect
9;166;0.383451;KL DIV
9;167;0.296953;Bhattacharyya
9;167;3.13504;Chisquare
9;167;0.546769;Correlation
9;167;0.559144;Chisquare Alt
9;167;0.722413;Intersect
9;167;0.3909;KL DIV
9;168;0.291845;Bhattacharyya
9;168;3.74506;Chisquare
9;168;0.592499;Correlation
9;168;0.545623;Chisquare Alt
9;168;0.725547;Intersect
9;168;0.378569;KL DIV
9;169;0.2922;Bhattacharyya
9;169;7.53177;Chisquare
9;169;0.657617;Correlation
9;169;0.53862;Chisquare Alt
9;169;0.732666;Intersect
9;169;0.366975;KL DIV
9;170;0.291881;Bhattacharyya
9;170;4.80515;Chisquare
9;170;0.697903;Correlation
9;170;0.535715;Chisquare Alt
9;170;0.733268;Intersect
9;170;0.375327;KL DIV
9;171;0.297837;Bhattacharyya
9;171;3.05643;Chisquare
9;171;0.524631;Correlation
9;171;0.562087;Chisquare Alt
9;171;0.723166;Intersect
9;171;0.38726;KL DIV
9;172;0.294053;Bhattacharyya
9;172;4.20456;Chisquare
9;172;0.552032;Correlation
9;172;0.55367;Chisquare Alt
9;172;0.723977;Intersect
9;172;0.393007;KL DIV
9;173;0.293314;Bhattacharyya
9;173;4.28991;Chisquare
9;173;0.680553;Correlation
9;173;0.542276;Chisquare Alt
9;173;0.727746;Intersect
9;173;0.369986;KL DIV
9;174;0.293031;Bhattacharyya
9;174;6.34848;Chisquare
9;174;0.658641;Correlation
9;174;0.541667;Chisquare Alt
9;174;0.730446;Intersect
9;174;0.374374;KL DIV
9;175;0.299781;Bhattacharyya
9;175;3.3086;Chisquare
9;175;0.564366;Correlation
9;175;0.567331;Chisquare Alt
9;175;0.72075;Intersect
9;175;0.398841;KL DIV
9;176;0.294569;Bhattacharyya
9;176;4.75463;Chisquare
9;176;0.541055;Correlation
9;176;0.554266;Chisquare Alt
9;176;0.723676;Intersect
9;176;0.390088;KL DIV
9;177;0.297388;Bhattacharyya
9;177;4.22626;Chisquare
9;177;0.548108;Correlation
9;177;0.571544;Chisquare Alt
9;177;0.716842;Intersect
9;177;0.395796;KL DIV
9;178;0.295012;Bhattacharyya
9;178;9.83574;Chisquare
9;178;0.676809;Correlation
9;178;0.5479;Chisquare Alt
9;178;0.72634;Intersect
9;178;0.380602;KL DIV
9;179;0.299411;Bhattacharyya
9;179;3.02189;Chisquare
9;179;0.53192;Correlation
9;179;0.566891;Chisquare Alt
9;179;0.719536;Intersect
9;179;0.400611;KL DIV
9;180;0.300432;Bhattacharyya
9;180;3.22533;Chisquare
9;180;0.555456;Correlation
9;180;0.568404;Chisquare Alt
9;180;0.722841;Intersect
9;180;0.40485;KL DIV
9;181;0.298294;Bhattacharyya
9;181;4.91484;Chisquare
9;181;0.537722;Correlation
9;181;0.573429;Chisquare Alt
9;181;0.715433;Intersect
9;181;0.401064;KL DIV
9;182;0.296223;Bhattacharyya
9;182;3.57392;Chisquare
9;182;0.673553;Correlation
9;182;0.552791;Chisquare Alt
9;182;0.723331;Intersect
9;182;0.387392;KL DIV
9;183;0.30176;Bhattacharyya
9;183;7.74443;Chisquare
9;183;0.578913;Correlation
9;183;0.570835;Chisquare Alt
9;183;0.72198;Intersect
9;183;0.403068;KL DIV
9;184;0.301548;Bhattacharyya
9;184;3.00542;Chisquare
9;184;0.522933;Correlation
9;184;0.572044;Chisquare Alt
9;184;0.721208;Intersect
9;184;0.410649;KL DIV
9;185;0.298621;Bhattacharyya
9;185;3.51531;Chisquare
9;185;0.586968;Correlation
9;185;0.564847;Chisquare Alt
9;185;0.719845;Intersect
9;185;0.404638;KL DIV
9;186;0.296619;Bhattacharyya
9;186;3.93694;Chisquare
9;186;0.661088;Correlation
9;186;0.553142;Chisquare Alt
9;186;0.726868;Intersect
9;186;0.387066;KL DIV
9;187;0.300397;Bhattacharyya
9;187;9.95355;Chisquare
9;187;0.660189;Correlation
9;187;0.562517;Chisquare Alt
9;187;0.722588;Intersect
9;187;0.410637;KL DIV
9;188;0.300609;Bhattacharyya
9;188;2.97052;Chisquare
9;188;0.538071;Correlation
9;188;0.570497;Chisquare Alt
9;188;0.721362;Intersect
9;188;0.405696;KL DIV
9;189;0.302617;Bhattacharyya
9;189;3.10872;Chisquare
9;189;0.543845;Correlation
9;189;0.575662;Chisquare Alt
9;189;0.720266;Intersect
9;189;0.413962;KL DIV
9;190;0.302258;Bhattacharyya
9;190;3.67808;Chisquare
9;190;0.582473;Correlation
9;190;0.584526;Chisquare Alt
9;190;0.71267;Intersect
9;190;0.412627;KL DIV
9;191;0.300186;Bhattacharyya
9;191;3.87941;Chisquare
9;191;0.661927;Correlation
9;191;0.560392;Chisquare Alt
9;191;0.725049;Intersect
9;191;0.411433;KL DIV
9;192;0.30468;Bhattacharyya
9;192;9.97851;Chisquare
9;192;0.605838;Correlation
9;192;0.580099;Chisquare Alt
9;192;0.717917;Intersect
9;192;0.414615;KL DIV
9;193;0.30223;Bhattacharyya
9;193;2.9652;Chisquare
9;193;0.512698;Correlation
9;193;0.57498;Chisquare Alt
9;193;0.717124;Intersect
9;193;0.412399;KL DIV
9;194;0.302022;Bhattacharyya
9;194;3.00915;Chisquare
9;194;0.557683;Correlation
9;194;0.58499;Chisquare Alt
9;194;0.712559;Intersect
9;194;0.413006;KL DIV
9;195;0.300597;Bhattacharyya
9;195;5.5768;Chisquare
9;195;0.646171;Correlation
9;195;0.562559;Chisquare Alt
9;195;0.724266;Intersect
9;195;0.411954;KL DIV
9;196;0.305769;Bhattacharyya
9;196;11.0549;Chisquare
9;196;0.608663;Correlation
9;196;0.584746;Chisquare Alt
9;196;0.714391;Intersect
9;196;0.418096;KL DIV
9;197;0.305706;Bhattacharyya
9;197;3.01655;Chisquare
9;197;0.543203;Correlation
9;197;0.586444;Chisquare Alt
9;197;0.715682;Intersect
9;197;0.426547;KL DIV
9;198;0.303324;Bhattacharyya
9;198;3.31587;Chisquare
9;198;0.521364;Correlation
9;198;0.589339;Chisquare Alt
9;198;0.709079;Intersect
9;198;0.418404;KL DIV
9;199;0.304546;Bhattacharyya
9;199;3.49984;Chisquare
9;199;0.678655;Correlation
9;199;0.574415;Chisquare Alt
9;199;0.719054;Intersect
9;199;0.425959;KL DIV
9;200;0.306846;Bhattacharyya
9;200;5.53741;Chisquare
9;200;0.554608;Correlation
9;200;0.58814;Chisquare Alt
9;200;0.713665;Intersect
9;200;0.4258;KL DIV
9;201;0.307093;Bhattacharyya
9;201;10.9969;Chisquare
9;201;0.559251;Correlation
9;201;0.587875;Chisquare Alt
9;201;0.71441;Intersect
9;201;0.427539;KL DIV
9;202;0.309436;Bhattacharyya
9;202;3.02666;Chisquare
9;202;0.530825;Correlation
9;202;0.606026;Chisquare Alt
9;202;0.707495;Intersect
9;202;0.435689;KL DIV
9;203;0.306529;Bhattacharyya
9;203;3.2023;Chisquare
9;203;0.511512;Correlation
9;203;0.597432;Chisquare Alt
9;203;0.70809;Intersect
9;203;0.436622;KL DIV
9;204;0.304791;Bhattacharyya
9;204;3.5378;Chisquare
9;204;0.693975;Correlation
9;204;0.575767;Chisquare Alt
9;204;0.718244;Intersect
9;204;0.429833;KL DIV
9;205;0.3077;Bhattacharyya
9;205;6.31817;Chisquare
9;205;0.548371;Correlation
9;205;0.589703;Chisquare Alt
9;205;0.714465;Intersect
9;205;0.429695;KL DIV
9;206;0.309724;Bhattacharyya
9;206;2.94345;Chisquare
9;206;0.525934;Correlation
9;206;0.607094;Chisquare Alt
9;206;0.708049;Intersect
9;206;0.435805;KL DIV
9;207;0.30864;Bhattacharyya
9;207;4.85377;Chisquare
9;207;0.529583;Correlation
9;207;0.604092;Chisquare Alt
9;207;0.706011;Intersect
9;207;0.449269;KL DIV
9;208;0.30656;Bhattacharyya
9;208;2.73838;Chisquare
9;208;0.644022;Correlation
9;208;0.581361;Chisquare Alt
9;208;0.714992;Intersect
9;208;0.427707;KL DIV
9;209;0.310093;Bhattacharyya
9;209;4.32981;Chisquare
9;209;0.600756;Correlation
9;209;0.598001;Chisquare Alt
9;209;0.710195;Intersect
9;209;0.442931;KL DIV
9;210;0.312765;Bhattacharyya
9;210;6.35436;Chisquare
9;210;0.521281;Correlation
9;210;0.615558;Chisquare Alt
9;210;0.703854;Intersect
9;210;0.446091;KL DIV
9;211;0.313749;Bhattacharyya
9;211;2.90777;Chisquare
9;211;0.509591;Correlation
9;211;0.6173;Chisquare Alt
9;211;0.704386;Intersect
9;211;0.464434;KL DIV
9;212;0.307123;Bhattacharyya
9;212;5.29529;Chisquare
9;212;0.679822;Correlation
9;212;0.582179;Chisquare Alt
9;212;0.719329;Intersect
9;212;0.439005;KL DIV
9;213;0.31108;Bhattacharyya
9;213;2.7937;Chisquare
9;213;0.591935;Correlation
9;213;0.600191;Chisquare Alt
9;213;0.709617;Intersect
9;213;0.443263;KL DIV
9;214;0.314481;Bhattacharyya
9;214;4.38165;Chisquare
9;214;0.570611;Correlation
9;214;0.618831;Chisquare Alt
9;214;0.704259;Intersect
9;214;0.449772;KL DIV
9;215;0.315146;Bhattacharyya
9;215;3.01849;Chisquare
9;215;0.50283;Correlation
9;215;0.621676;Chisquare Alt
9;215;0.703368;Intersect
9;215;0.466004;KL DIV
9;216;0.310881;Bhattacharyya
9;216;2.84065;Chisquare
9;216;0.562038;Correlation
9;216;0.609954;Chisquare Alt
9;216;0.705389;Intersect
9;216;0.463522;KL DIV
9;217;0.312604;Bhattacharyya
9;217;3.87126;Chisquare
9;217;0.551627;Correlation
9;217;0.607226;Chisquare Alt
9;217;0.706768;Intersect
9;217;0.451105;KL DIV
9;218;0.314279;Bhattacharyya
9;218;2.78115;Chisquare
9;218;0.54607;Correlation
9;218;0.617598;Chisquare Alt
9;218;0.703637;Intersect
9;218;0.454414;KL DIV
9;219;0.316939;Bhattacharyya
9;219;7.69594;Chisquare
9;219;0.513075;Correlation
9;219;0.625812;Chisquare Alt
9;219;0.701568;Intersect
9;219;0.466393;KL DIV
9;220;0.31337;Bhattacharyya
9;220;2.0768;Chisquare
9;220;0.550033;Correlation
9;220;0.617601;Chisquare Alt
9;220;0.70202;Intersect
9;220;0.465485;KL DIV
9;221;0.310041;Bhattacharyya
9;221;3.39088;Chisquare
9;221;0.67155;Correlation
9;221;0.592955;Chisquare Alt
9;221;0.712791;Intersect
9;221;0.451662;KL DIV
9;222;0.31442;Bhattacharyya
9;222;2.88356;Chisquare
9;222;0.559208;Correlation
9;222;0.609825;Chisquare Alt
9;222;0.707253;Intersect
9;222;0.463826;KL DIV
9;223;0.318246;Bhattacharyya
9;223;2.81527;Chisquare
9;223;0.532965;Correlation
9;223;0.628335;Chisquare Alt
9;223;0.700802;Intersect
9;223;0.47082;KL DIV
9;224;0.317755;Bhattacharyya
9;224;2.98239;Chisquare
9;224;0.468634;Correlation
9;224;0.631225;Chisquare Alt
9;224;0.699806;Intersect
9;224;0.482208;KL DIV
9;225;0.311773;Bhattacharyya
9;225;2.56273;Chisquare
9;225;0.661679;Correlation
9;225;0.597759;Chisquare Alt
9;225;0.7104;Intersect
9;225;0.460888;KL DIV
9;226;0.315123;Bhattacharyya
9;226;4.18181;Chisquare
9;226;0.556642;Correlation
9;226;0.613341;Chisquare Alt
9;226;0.706633;Intersect
9;226;0.468447;KL DIV
9;227;0.320394;Bhattacharyya
9;227;2.74449;Chisquare
9;227;0.541927;Correlation
9;227;0.634769;Chisquare Alt
9;227;0.700394;Intersect
9;227;0.480646;KL DIV
9;228;0.319895;Bhattacharyya
9;228;11.0572;Chisquare
9;228;0.536562;Correlation
9;228;0.635703;Chisquare Alt
9;228;0.697679;Intersect
9;228;0.483079;KL DIV
9;229;0.315402;Bhattacharyya
9;229;3.2543;Chisquare
9;229;0.503298;Correlation
9;229;0.626552;Chisquare Alt
9;229;0.699429;Intersect
9;229;0.479177;KL DIV
9;230;0.316039;Bhattacharyya
9;230;2.61364;Chisquare
9;230;0.55961;Correlation
9;230;0.6151;Chisquare Alt
9;230;0.706151;Intersect
9;230;0.469308;KL DIV
9;231;0.320253;Bhattacharyya
9;231;5.54336;Chisquare
9;231;0.511034;Correlation
9;231;0.635201;Chisquare Alt
9;231;0.69878;Intersect
9;231;0.484231;KL DIV
9;232;0.321514;Bhattacharyya
9;232;2.82597;Chisquare
9;232;0.542014;Correlation
9;232;0.639941;Chisquare Alt
9;232;0.697211;Intersect
9;232;0.490833;KL DIV
9;233;0.320134;Bhattacharyya
9;233;2.93502;Chisquare
9;233;0.514433;Correlation
9;233;0.63854;Chisquare Alt
9;233;0.698158;Intersect
9;233;0.495205;KL DIV
9;234;0.317131;Bhattacharyya
9;234;2.62546;Chisquare
9;234;0.56252;Correlation
9;234;0.620759;Chisquare Alt
9;234;0.703054;Intersect
9;234;0.471529;KL DIV
9;235;0.32266;Bhattacharyya
9;235;2.70026;Chisquare
9;235;0.53227;Correlation
9;235;0.642446;Chisquare Alt
9;235;0.696797;Intersect
9;235;0.49635;KL DIV
9;236;0.322851;Bhattacharyya
9;236;3.87966;Chisquare
9;236;0.506409;Correlation
9;236;0.645048;Chisquare Alt
9;236;0.69529;Intersect
9;236;0.493339;KL DIV
9;237;0.322908;Bhattacharyya
9;237;11.0698;Chisquare
9;237;0.537157;Correlation
9;237;0.645373;Chisquare Alt
9;237;0.69577;Intersect
9;237;0.498029;KL DIV
9;238;0.315077;Bhattacharyya
9;238;3.43772;Chisquare
9;238;0.681688;Correlation
9;238;0.609508;Chisquare Alt
9;238;0.70724;Intersect
9;238;0.477994;KL DIV
9;239;0.32387;Bhattacharyya
9;239;2.66398;Chisquare
9;239;0.517865;Correlation
9;239;0.646715;Chisquare Alt
9;239;0.695359;Intersect
9;239;0.500408;KL DIV
9;240;0.324028;Bhattacharyya
9;240;2.67176;Chisquare
9;240;0.544141;Correlation
9;240;0.647482;Chisquare Alt
9;240;0.694931;Intersect
9;240;0.500046;KL DIV
9;241;0.324499;Bhattacharyya
9;241;2.75408;Chisquare
9;241;0.533359;Correlation
9;241;0.648754;Chisquare Alt
9;241;0.695263;Intersect
9;241;0.504704;KL DIV
9;242;0.319375;Bhattacharyya
9;242;2.04823;Chisquare
9;242;0.528145;Correlation
9;242;0.638698;Chisquare Alt
9;242;0.695715;Intersect
9;242;0.496593;KL DIV
9;243;0.323833;Bhattacharyya
9;243;5.43619;Chisquare
9;243;0.496968;Correlation
9;243;0.647918;Chisquare Alt
9;243;0.69411;Intersect
9;243;0.50385;KL DIV
9;244;0.325838;Bhattacharyya
9;244;2.67658;Chisquare
9;244;0.531395;Correlation
9;244;0.653107;Chisquare Alt
9;244;0.69346;Intersect
9;244;0.511368;KL DIV
9;245;0.325924;Bhattacharyya
9;245;2.68012;Chisquare
9;245;0.538268;Correlation
9;245;0.653347;Chisquare Alt
9;245;0.692859;Intersect
9;245;0.512578;KL DIV
9;246;0.325522;Bhattacharyya
9;246;11.082;Chisquare
9;246;0.522007;Correlation
9;246;0.655187;Chisquare Alt
9;246;0.6923;Intersect
9;246;0.509608;KL DIV
9;247;0.326012;Bhattacharyya
9;247;2.68382;Chisquare
9;247;0.513698;Correlation
9;247;0.654387;Chisquare Alt
9;247;0.692911;Intersect
9;247;0.51195;KL DIV
9;248;0.326492;Bhattacharyya
9;248;2.66244;Chisquare
9;248;0.528992;Correlation
9;248;0.655565;Chisquare Alt
9;248;0.692888;Intersect
9;248;0.513984;KL DIV
9;249;0.327104;Bhattacharyya
