group_num;n_bins;distance;method
12;110;0.896635;Chisquare Alt
12;110;0.652582;Intersect
12;110;3.099;KL DIV
12;111;0.419231;Bhattacharyya
12;111;7.42391;Chisquare
12;111;0.846206;Correlation
12;111;0.893386;Chisquare Alt
12;111;0.653286;Intersect
12;111;3.11128;KL DIV
12;112;0.419212;Bhattacharyya
12;112;5.72074;Chisquare
12;112;0.835656;Correlation
12;112;0.897526;Chisquare Alt
12;112;0.651959;Intersect
12;112;3.06594;KL DIV
12;113;0.418945;Bhattacharyya
12;113;7.88364;Chisquare
12;113;0.84822;Correlation
12;113;0.900356;Chisquare Alt
12;113;0.650682;Intersect
12;113;3.06107;KL DIV
12;114;0.422569;Bhattacharyya
12;114;6.08623;Chisquare
12;114;0.850969;Correlation
12;114;0.906654;Chisquare Alt
12;114;0.649299;Intersect
12;114;3.12217;KL DIV
12;115;0.421672;Bhattacharyya
12;115;3.1731;Chisquare
12;115;0.839257;Correlation
12;115;0.901939;Chisquare Alt
12;115;0.651942;Intersect
12;115;3.10485;KL DIV
12;116;0.422286;Bhattacharyya
12;116;5.08191;Chisquare
12;116;0.838712;Correlation
12;116;0.905713;Chisquare Alt
12;116;0.649573;Intersect
12;116;3.1364;KL DIV
12;117;0.419568;Bhattacharyya
12;117;5.16351;Chisquare
12;117;0.855929;Correlation
12;117;0.89759;Chisquare Alt
12;117;0.65199;Intersect
12;117;3.0912;KL DIV
12;118;0.422299;Bhattacharyya
12;118;4.10498;Chisquare
12;118;0.836959;Correlation
12;118;0.906845;Chisquare Alt
12;118;0.65119;Intersect
12;118;3.11338;KL DIV
12;119;0.424212;Bhattacharyya
12;119;5.45358;Chisquare
12;119;0.841037;Correlation
12;119;0.91115;Chisquare Alt
12;119;0.649036;Intersect
12;119;3.14292;KL DIV
12;120;0.423357;Bhattacharyya
12;120;7.72903;Chisquare
12;120;0.860065;Correlation
12;120;0.911492;Chisquare Alt
12;120;0.649805;Intersect
12;120;3.08139;KL DIV
12;121;0.425999;Bhattacharyya
12;121;4.79804;Chisquare
12;121;0.845603;Correlation
12;121;0.918881;Chisquare Alt
12;121;0.646942;Intersect
12;121;3.1658;KL DIV
12;122;0.425042;Bhattacharyya
12;122;8.30808;Chisquare
12;122;0.845445;Correlation
12;122;0.916669;Chisquare Alt
12;122;0.647993;Intersect
12;122;3.12748;KL DIV
12;123;0.429855;Bhattacharyya
12;123;6.07019;Chisquare
12;123;0.841775;Correlation
12;123;0.935982;Chisquare Alt
12;123;0.642424;Intersect
12;123;3.18535;KL DIV
12;124;0.424016;Bhattacharyya
12;124;3.53875;Chisquare
12;124;0.837142;Correlation
12;124;0.917221;Chisquare Alt
12;124;0.646616;Intersect
12;124;3.10141;KL DIV
12;125;0.430169;Bhattacharyya
12;125;8.59961;Chisquare
12;125;0.859784;Correlation
12;125;0.937275;Chisquare Alt
12;125;0.642112;Intersect
12;125;3.19268;KL DIV
12;126;0.428417;Bhattacharyya
12;126;6.45262;Chisquare
12;126;0.830715;Correlation
12;126;0.931306;Chisquare Alt
12;126;0.643097;Intersect
12;126;3.16293;KL DIV
12;127;0.430606;Bhattacharyya
12;127;5.0633;Chisquare
12;127;0.837377;Correlation
12;127;0.936158;Chisquare Alt
12;127;0.642097;Intersect
12;127;3.19883;KL DIV
12;128;0.427774;Bhattacharyya
12;128;5.69525;Chisquare
12;128;0.843249;Correlation
12;128;0.932822;Chisquare Alt
12;128;0.642759;Intersect
12;128;3.13826;KL DIV
12;129;0.43158;Bhattacharyya
12;129;8.35962;Chisquare
12;129;0.841342;Correlation
12;129;0.942148;Chisquare Alt
12;129;0.640559;Intersect
12;129;3.20339;KL DIV
12;130;0.430272;Bhattacharyya
12;130;4.75539;Chisquare
12;130;0.851942;Correlation
12;130;0.935165;Chisquare Alt
12;130;0.642536;Intersect
12;130;3.17225;KL DIV
12;131;0.435142;Bhattacharyya
12;131;8.34588;Chisquare
12;131;0.839298;Correlation
12;131;0.9523;Chisquare Alt
12;131;0.637899;Intersect
12;131;3.24665;KL DIV
12;132;0.431013;Bhattacharyya
12;132;8.17802;Chisquare
12;132;0.847084;Correlation
12;132;0.938487;Chisquare Alt
12;132;0.642853;Intersect
12;132;3.20361;KL DIV
12;133;0.435531;Bhattacharyya
12;133;4.86864;Chisquare
12;133;0.83138;Correlation
12;133;0.954187;Chisquare Alt
12;133;0.637695;Intersect
12;133;3.23781;KL DIV
12;134;0.433282;Bhattacharyya
12;134;8.64449;Chisquare
12;134;0.847255;Correlation
12;134;0.950674;Chisquare Alt
12;134;0.638921;Intersect
12;134;3.16138;KL DIV
12;135;0.435226;Bhattacharyya
12;135;5.26286;Chisquare
12;135;0.84983;Correlation
12;135;0.953202;Chisquare Alt
12;135;0.638657;Intersect
12;135;3.25681;KL DIV
12;136;0.435734;Bhattacharyya
12;136;5.10359;Chisquare
12;136;0.838035;Correlation
12;136;0.955834;Chisquare Alt
12;136;0.636937;Intersect
12;136;3.21157;KL DIV
12;137;0.436641;Bhattacharyya
12;137;4.71935;Chisquare
12;137;0.858811;Correlation
12;137;0.959745;Chisquare Alt
12;137;0.636942;Intersect
12;137;3.23451;KL DIV
12;138;0.438255;Bhattacharyya
12;138;8.14374;Chisquare
12;138;0.815953;Correlation
12;138;0.964914;Chisquare Alt
12;138;0.63546;Intersect
12;138;3.26111;KL DIV
12;139;0.438531;Bhattacharyya
12;139;3.56509;Chisquare
12;139;0.850968;Correlation
12;139;0.966604;Chisquare Alt
12;139;0.635603;Intersect
12;139;3.25579;KL DIV
12;140;0.44023;Bhattacharyya
12;140;3.62547;Chisquare
12;140;0.831951;Correlation
12;140;0.969692;Chisquare Alt
12;140;0.633103;Intersect
12;140;3.26781;KL DIV
12;141;0.437599;Bhattacharyya
12;141;8.15292;Chisquare
12;141;0.839267;Correlation
12;141;0.964796;Chisquare Alt
12;141;0.635374;Intersect
12;141;3.26735;KL DIV
12;142;0.441086;Bhattacharyya
12;142;4.77876;Chisquare
12;142;0.8499;Correlation
12;142;0.969861;Chisquare Alt
12;142;0.634313;Intersect
12;142;3.28809;KL DIV
12;143;0.441691;Bhattacharyya
12;143;5.65295;Chisquare
12;143;0.83411;Correlation
12;143;0.977652;Chisquare Alt
12;143;0.631644;Intersect
12;143;3.2757;KL DIV
12;144;0.441182;Bhattacharyya
12;144;5.41717;Chisquare
12;144;0.830217;Correlation
12;144;0.97994;Chisquare Alt
12;144;0.631549;Intersect
12;144;3.28217;KL DIV
12;145;0.443232;Bhattacharyya
12;145;4.56563;Chisquare
12;145;0.836177;Correlation
12;145;0.978838;Chisquare Alt
12;145;0.631863;Intersect
12;145;3.29818;KL DIV
12;146;0.442104;Bhattacharyya
12;146;4.27788;Chisquare
12;146;0.81713;Correlation
12;146;0.978599;Chisquare Alt
12;146;0.632099;Intersect
12;146;3.2959;KL DIV
12;147;0.445676;Bhattacharyya
12;147;4.2085;Chisquare
12;147;0.845105;Correlation
12;147;0.989007;Chisquare Alt
12;147;0.630649;Intersect
12;147;3.33253;KL DIV
12;148;0.444527;Bhattacharyya
12;148;3.56229;Chisquare
12;148;0.837118;Correlation
12;148;0.988021;Chisquare Alt
12;148;0.629366;Intersect
12;148;3.29138;KL DIV
12;149;0.447022;Bhattacharyya
12;149;6.92305;Chisquare
12;149;0.858043;Correlation
12;149;0.995628;Chisquare Alt
12;149;0.628726;Intersect
12;149;3.32976;KL DIV
12;150;0.444561;Bhattacharyya
12;150;8.21292;Chisquare
12;150;0.827198;Correlation
12;150;0.987159;Chisquare Alt
12;150;0.630479;Intersect
12;150;3.35731;KL DIV
12;151;0.448674;Bhattacharyya
12;151;4.39707;Chisquare
12;151;0.849971;Correlation
12;151;0.998446;Chisquare Alt
12;151;0.62802;Intersect
12;151;3.33147;KL DIV
12;152;0.447942;Bhattacharyya
12;152;5.44203;Chisquare
12;152;0.848858;Correlation
12;152;0.993823;Chisquare Alt
12;152;0.62806;Intersect
12;152;3.33617;KL DIV
12;153;0.448033;Bhattacharyya
12;153;4.61227;Chisquare
12;153;0.829369;Correlation
12;153;1.00141;Chisquare Alt
12;153;0.627409;Intersect
12;153;3.3694;KL DIV
12;154;0.451528;Bhattacharyya
12;154;4.8646;Chisquare
12;154;0.834059;Correlation
12;154;1.00664;Chisquare Alt
12;154;0.626126;Intersect
12;154;3.38461;KL DIV
12;155;0.450156;Bhattacharyya
12;155;4.2411;Chisquare
12;155;0.870358;Correlation
12;155;1.00459;Chisquare Alt
12;155;0.62652;Intersect
12;155;3.37638;KL DIV
12;156;0.453341;Bhattacharyya
12;156;3.53825;Chisquare
12;156;0.863113;Correlation
12;156;1.0184;Chisquare Alt
12;156;0.622231;Intersect
12;156;3.39713;KL DIV
12;157;0.452321;Bhattacharyya
12;157;4.79904;Chisquare
12;157;0.840709;Correlation
12;157;1.01238;Chisquare Alt
12;157;0.624208;Intersect
12;157;3.36063;KL DIV
12;158;0.454059;Bhattacharyya
12;158;6.90704;Chisquare
12;158;0.863658;Correlation
12;158;1.0177;Chisquare Alt
12;158;0.625335;Intersect
12;158;3.42939;KL DIV
12;159;0.454948;Bhattacharyya
12;159;8.01566;Chisquare
12;159;0.826757;Correlation
12;159;1.02293;Chisquare Alt
12;159;0.622594;Intersect
12;159;3.43044;KL DIV
12;160;0.454231;Bhattacharyya
12;160;4.36307;Chisquare
12;160;0.851798;Correlation
12;160;1.0177;Chisquare Alt
12;160;0.624562;Intersect
12;160;3.40311;KL DIV
12;161;0.45474;Bhattacharyya
12;161;5.46575;Chisquare
12;161;0.822823;Correlation
12;161;1.01988;Chisquare Alt
12;161;0.623363;Intersect
12;161;3.41417;KL DIV
12;162;0.456803;Bhattacharyya
12;162;4.40939;Chisquare
12;162;0.833444;Correlation
12;162;1.02864;Chisquare Alt
12;162;0.621533;Intersect
12;162;3.44318;KL DIV
12;163;0.457943;Bhattacharyya
12;163;4.21597;Chisquare
12;163;0.864474;Correlation
12;163;1.0272;Chisquare Alt
12;163;0.621504;Intersect
12;163;3.45884;KL DIV
12;164;0.45758;Bhattacharyya
12;164;4.21848;Chisquare
12;164;0.840854;Correlation
12;164;1.03084;Chisquare Alt
12;164;0.620431;Intersect
12;164;3.45712;KL DIV
12;165;0.459189;Bhattacharyya
12;165;3.26528;Chisquare
12;165;0.849942;Correlation
12;165;1.03284;Chisquare Alt
12;165;0.620657;Intersect
12;165;3.49151;KL DIV
12;166;0.460683;Bhattacharyya
12;166;4.53163;Chisquare
12;166;0.832308;Correlation
12;166;1.0368;Chisquare Alt
12;166;0.62042;Intersect
12;166;3.46199;KL DIV
12;167;0.462111;Bhattacharyya
12;167;6.99988;Chisquare
12;167;0.830699;Correlation
12;167;1.04562;Chisquare Alt
12;167;0.618088;Intersect
12;167;3.5159;KL DIV
12;168;0.460957;Bhattacharyya
12;168;7.7962;Chisquare
12;168;0.844633;Correlation
12;168;1.04289;Chisquare Alt
12;168;0.6172;Intersect
12;168;3.48543;KL DIV
12;169;0.463666;Bhattacharyya
12;169;3.0537;Chisquare
12;169;0.842449;Correlation
12;169;1.04615;Chisquare Alt
12;169;0.617198;Intersect
12;169;3.51054;KL DIV
12;170;0.465273;Bhattacharyya
12;170;4.76616;Chisquare
12;170;0.835558;Correlation
12;170;1.05115;Chisquare Alt
12;170;0.616865;Intersect
12;170;3.51986;KL DIV
12;171;0.46358;Bhattacharyya
12;171;3.51615;Chisquare
12;171;0.850425;Correlation
12;171;1.0525;Chisquare Alt
12;171;0.61503;Intersect
12;171;3.50356;KL DIV
12;172;0.466307;Bhattacharyya
12;172;2.80215;Chisquare
12;172;0.855559;Correlation
12;172;1.05894;Chisquare Alt
12;172;0.615668;Intersect
12;172;3.54803;KL DIV
12;173;0.468416;Bhattacharyya
12;173;4.77059;Chisquare
12;173;0.829845;Correlation
12;173;1.06476;Chisquare Alt
12;173;0.613606;Intersect
12;173;3.5778;KL DIV
12;174;0.466404;Bhattacharyya
12;174;6.36975;Chisquare
12;174;0.821756;Correlation
12;174;1.0588;Chisquare Alt
12;174;0.616379;Intersect
12;174;3.55118;KL DIV
12;175;0.46907;Bhattacharyya
12;175;7.06039;Chisquare
12;175;0.853658;Correlation
12;175;1.06662;Chisquare Alt
12;175;0.613102;Intersect
12;175;3.58063;KL DIV
12;176;0.468407;Bhattacharyya
12;176;3.18826;Chisquare
12;176;0.868218;Correlation
12;176;1.06708;Chisquare Alt
12;176;0.612923;Intersect
12;176;3.57393;KL DIV
12;177;0.469021;Bhattacharyya
12;177;5.07517;Chisquare
12;177;0.84894;Correlation
12;177;1.0697;Chisquare Alt
12;177;0.612576;Intersect
12;177;3.55537;KL DIV
12;178;0.471539;Bhattacharyya
12;178;4.32973;Chisquare
12;178;0.840603;Correlation
12;178;1.08071;Chisquare Alt
12;178;0.611312;Intersect
12;178;3.61051;KL DIV
12;179;0.469206;Bhattacharyya
12;179;3.87272;Chisquare
12;179;0.828527;Correlation
12;179;1.0691;Chisquare Alt
12;179;0.611816;Intersect
12;179;3.57696;KL DIV
12;180;0.473228;Bhattacharyya
12;180;3.64096;Chisquare
12;180;0.823263;Correlation
12;180;1.08579;Chisquare Alt
12;180;0.607903;Intersect
12;180;3.60806;KL DIV
12;181;0.47302;Bhattacharyya
12;181;2.60739;Chisquare
12;181;0.839838;Correlation
12;181;1.08036;Chisquare Alt
12;181;0.609177;Intersect
12;181;3.64679;KL DIV
12;182;0.475175;Bhattacharyya
12;182;4.7962;Chisquare
12;182;0.83371;Correlation
12;182;1.09286;Chisquare Alt
12;182;0.607258;Intersect
12;182;3.61975;KL DIV
12;183;0.473308;Bhattacharyya
12;183;4.94387;Chisquare
12;183;0.850881;Correlation
12;183;1.08098;Chisquare Alt
12;183;0.610917;Intersect
12;183;3.62545;KL DIV
12;184;0.476184;Bhattacharyya
12;184;7.00694;Chisquare
12;184;0.830097;Correlation
12;184;1.09451;Chisquare Alt
12;184;0.607071;Intersect
12;184;3.65709;KL DIV
12;185;0.475132;Bhattacharyya
12;185;3.16483;Chisquare
12;185;0.841079;Correlation
12;185;1.09213;Chisquare Alt
12;185;0.608368;Intersect
12;185;3.65702;KL DIV
12;186;0.477876;Bhattacharyya
12;186;6.40728;Chisquare
12;186;0.842954;Correlation
12;186;1.10091;Chisquare Alt
12;186;0.605254;Intersect
12;186;3.66734;KL DIV
12;187;0.477843;Bhattacharyya
12;187;3.89837;Chisquare
12;187;0.822341;Correlation
12;187;1.09761;Chisquare Alt
12;187;0.606578;Intersect
12;187;3.67982;KL DIV
12;188;0.480277;Bhattacharyya
12;188;2.75421;Chisquare
12;188;0.84247;Correlation
12;188;1.1075;Chisquare Alt
12;188;0.603327;Intersect
12;188;3.70801;KL DIV
12;189;0.48146;Bhattacharyya
12;189;3.58893;Chisquare
12;189;0.825283;Correlation
12;189;1.1155;Chisquare Alt
12;189;0.602412;Intersect
12;189;3.71934;KL DIV
12;190;0.482834;Bhattacharyya
12;190;2.66818;Chisquare
12;190;0.85902;Correlation
12;190;1.11684;Chisquare Alt
12;190;0.601732;Intersect
12;190;3.72669;KL DIV
12;191;0.483203;Bhattacharyya
12;191;4.65675;Chisquare
12;191;0.82813;Correlation
12;191;1.118;Chisquare Alt
12;191;0.601579;Intersect
12;191;3.75274;KL DIV
12;192;0.483135;Bhattacharyya
12;192;3.1431;Chisquare
12;192;0.862585;Correlation
12;192;1.11754;Chisquare Alt
12;192;0.600368;Intersect
12;192;3.72751;KL DIV
12;193;0.484358;Bhattacharyya
12;193;7.18844;Chisquare
12;193;0.847407;Correlation
12;193;1.12368;Chisquare Alt
12;193;0.600546;Intersect
12;193;3.77342;KL DIV
12;194;0.486811;Bhattacharyya
12;194;2.95778;Chisquare
12;194;0.809442;Correlation
12;194;1.12963;Chisquare Alt
12;194;0.59982;Intersect
12;194;3.78784;KL DIV
12;195;0.486289;Bhattacharyya
12;195;4.42522;Chisquare
12;195;0.82117;Correlation
12;195;1.13208;Chisquare Alt
12;195;0.598859;Intersect
12;195;3.76233;KL DIV
12;196;0.484376;Bhattacharyya
12;196;3.93431;Chisquare
12;196;0.859521;Correlation
12;196;1.12342;Chisquare Alt
12;196;0.599665;Intersect
12;196;3.75634;KL DIV
12;197;0.488859;Bhattacharyya
12;197;2.31027;Chisquare
12;197;0.884487;Correlation
12;197;1.13741;Chisquare Alt
12;197;0.597893;Intersect
12;197;3.81518;KL DIV
12;198;0.487955;Bhattacharyya
12;198;5.3211;Chisquare
12;198;0.860136;Correlation
12;198;1.13655;Chisquare Alt
12;198;0.597992;Intersect
12;198;3.7716;KL DIV
12;199;0.490396;Bhattacharyya
12;199;4.62308;Chisquare
12;199;0.820908;Correlation
12;199;1.14645;Chisquare Alt
12;199;0.596962;Intersect
12;199;3.82741;KL DIV
12;200;0.490254;Bhattacharyya
12;200;4.32769;Chisquare
12;200;0.800738;Correlation
12;200;1.1431;Chisquare Alt
12;200;0.595601;Intersect
12;200;3.82834;KL DIV
12;201;0.491491;Bhattacharyya
12;201;2.90198;Chisquare
12;201;0.849337;Correlation
12;201;1.1473;Chisquare Alt
12;201;0.59504;Intersect
12;201;3.82037;KL DIV
12;202;0.491365;Bhattacharyya
12;202;6.16378;Chisquare
12;202;0.857036;Correlation
12;202;1.14887;Chisquare Alt
12;202;0.596129;Intersect
12;202;3.82608;KL DIV
12;203;0.494226;Bhattacharyya
12;203;2.63772;Chisquare
12;203;0.837977;Correlation
12;203;1.15575;Chisquare Alt
12;203;0.594642;Intersect
12;203;3.85817;KL DIV
12;204;0.493311;Bhattacharyya
12;204;3.31054;Chisquare
12;204;0.84952;Correlation
12;204;1.15545;Chisquare Alt
12;204;0.593566;Intersect
12;204;3.83267;KL DIV
12;205;0.494739;Bhattacharyya
12;205;3.27331;Chisquare
12;205;0.837807;Correlation
12;205;1.15829;Chisquare Alt
12;205;0.594211;Intersect
12;205;3.84396;KL DIV
12;206;0.497743;Bhattacharyya
12;206;2.07924;Chisquare
12;206;0.82407;Correlation
12;206;1.16792;Chisquare Alt
12;206;0.591911;Intersect
12;206;3.92598;KL DIV
12;207;0.496587;Bhattacharyya
12;207;5.24657;Chisquare
12;207;0.824799;Correlation
12;207;1.16548;Chisquare Alt
12;207;0.59313;Intersect
12;207;3.88596;KL DIV
12;208;0.499434;Bhattacharyya
12;208;4.40196;Chisquare
12;208;0.832192;Correlation
12;208;1.176;Chisquare Alt
12;208;0.590247;Intersect
12;208;3.94379;KL DIV
12;209;0.4981;Bhattacharyya
12;209;2.52447;Chisquare
12;209;0.85215;Correlation
12;209;1.17031;Chisquare Alt
12;209;0.590661;Intersect
12;209;3.89497;KL DIV
12;210;0.498982;Bhattacharyya
12;210;2.70749;Chisquare
12;210;0.860709;Correlation
12;210;1.17127;Chisquare Alt
12;210;0.591132;Intersect
12;210;3.89697;KL DIV
12;211;0.502014;Bhattacharyya
12;211;6.1404;Chisquare
12;211;0.811225;Correlation
12;211;1.18982;Chisquare Alt
12;211;0.588005;Intersect
12;211;3.95798;KL DIV
12;212;0.502595;Bhattacharyya
12;212;2.57832;Chisquare
12;212;0.829572;Correlation
12;212;1.18422;Chisquare Alt
12;212;0.589064;Intersect
12;212;3.97407;KL DIV
12;213;0.502636;Bhattacharyya
12;213;2.9181;Chisquare
12;213;0.871507;Correlation
12;213;1.19058;Chisquare Alt
12;213;0.585685;Intersect
12;213;3.95124;KL DIV
12;214;0.502797;Bhattacharyya
12;214;4.56322;Chisquare
12;214;0.834945;Correlation
12;214;1.18823;Chisquare Alt
12;214;0.587986;Intersect
12;214;3.99683;KL DIV
12;215;0.505395;Bhattacharyya
12;215;2.15639;Chisquare
12;215;0.83017;Correlation
12;215;1.19507;Chisquare Alt
12;215;0.585967;Intersect
12;215;4.01957;KL DIV
12;216;0.506323;Bhattacharyya
12;216;5.18714;Chisquare
12;216;0.823568;Correlation
12;216;1.20301;Chisquare Alt
12;216;0.584405;Intersect
12;216;3.9801;KL DIV
12;217;0.503845;Bhattacharyya
12;217;2.39852;Chisquare
12;217;0.824719;Correlation
12;217;1.19115;Chisquare Alt
12;217;0.586396;Intersect
12;217;4.00142;KL DIV
12;218;0.509134;Bhattacharyya
12;218;2.16835;Chisquare
12;218;0.864556;Correlation
12;218;1.21086;Chisquare Alt
12;218;0.58246;Intersect
12;218;4.02074;KL DIV
12;219;0.508367;Bhattacharyya
12;219;2.55694;Chisquare
12;219;0.861001;Correlation
12;219;1.20545;Chisquare Alt
12;219;0.584167;Intersect
12;219;4.00784;KL DIV
12;220;0.507913;Bhattacharyya
12;220;2.70399;Chisquare
12;220;0.810095;Correlation
12;220;1.20888;Chisquare Alt
12;220;0.583669;Intersect
12;220;4.07113;KL DIV
12;221;0.509793;Bhattacharyya
12;221;3.29455;Chisquare
12;221;0.788078;Correlation
12;221;1.21422;Chisquare Alt
12;221;0.581946;Intersect
12;221;4.06619;KL DIV
12;222;0.513843;Bhattacharyya
12;222;2.696;Chisquare
12;222;0.857274;Correlation
12;222;1.22908;Chisquare Alt
12;222;0.578794;Intersect
12;222;4.09069;KL DIV
12;223;0.512761;Bhattacharyya
12;223;4.45522;Chisquare
12;223;0.826084;Correlation
12;223;1.22731;Chisquare Alt
12;223;0.579027;Intersect
12;223;4.11169;KL DIV
12;224;0.513758;Bhattacharyya
12;224;2.21702;Chisquare
12;224;0.850175;Correlation
12;224;1.2279;Chisquare Alt
12;224;0.579083;Intersect
12;224;4.09097;KL DIV
12;225;0.515326;Bhattacharyya
12;225;3.21152;Chisquare
12;225;0.828946;Correlation
12;225;1.23628;Chisquare Alt
12;225;0.577596;Intersect
12;225;4.11713;KL DIV
12;226;0.514588;Bhattacharyya
12;226;2.24229;Chisquare
12;226;0.845296;Correlation
12;226;1.23347;Chisquare Alt
12;226;0.577912;Intersect
12;226;4.08838;KL DIV
12;227;0.516086;Bhattacharyya
12;227;4.16826;Chisquare
12;227;0.824852;Correlation
12;227;1.24165;Chisquare Alt
12;227;0.576283;Intersect
12;227;4.13715;KL DIV
12;228;0.517529;Bhattacharyya
12;228;2.55844;Chisquare
12;228;0.832333;Correlation
12;228;1.24146;Chisquare Alt
12;228;0.577139;Intersect
12;228;4.13128;KL DIV
12;229;0.519535;Bhattacharyya
12;229;1.90986;Chisquare
12;229;0.847296;Correlation
12;229;1.24819;Chisquare Alt
12;229;0.574628;Intersect
12;229;4.17039;KL DIV
12;230;0.518861;Bhattacharyya
12;230;2.75134;Chisquare
12;230;0.841824;Correlation
12;230;1.24749;Chisquare Alt
12;230;0.576214;Intersect
12;230;4.13897;KL DIV
12;231;0.520063;Bhattacharyya
12;231;2.56405;Chisquare
12;231;0.839332;Correlation
12;231;1.24999;Chisquare Alt
12;231;0.574863;Intersect
12;231;4.17044;KL DIV
12;232;0.521678;Bhattacharyya
12;232;2.4603;Chisquare
12;232;0.818827;Correlation
12;232;1.25809;Chisquare Alt
12;232;0.572638;Intersect
12;232;4.19489;KL DIV
12;233;0.523231;Bhattacharyya
12;233;4.01427;Chisquare
12;233;0.819968;Correlation
12;233;1.26512;Chisquare Alt
12;233;0.571977;Intersect
12;233;4.20398;KL DIV
12;234;0.52311;Bhattacharyya
12;234;2.61448;Chisquare
12;234;0.879924;Correlation
12;234;1.26354;Chisquare Alt
12;234;0.571005;Intersect
12;234;4.21948;KL DIV
12;235;0.524479;Bhattacharyya
12;235;1.88742;Chisquare
12;235;0.835255;Correlation
12;235;1.2671;Chisquare Alt
12;235;0.571492;Intersect
12;235;4.23067;KL DIV
12;236;0.524253;Bhattacharyya
12;236;2.12053;Chisquare
12;236;0.830124;Correlation
12;236;1.26414;Chisquare Alt
12;236;0.572213;Intersect
12;236;4.24841;KL DIV
12;237;0.526467;Bhattacharyya
12;237;2.50752;Chisquare
12;237;0.82396;Correlation
12;237;1.27579;Chisquare Alt
12;237;0.569069;Intersect
12;237;4.24475;KL DIV
12;238;0.528215;Bhattacharyya
12;238;1.78929;Chisquare
12;238;0.83386;Correlation
12;238;1.27792;Chisquare Alt
12;238;0.569204;Intersect
12;238;4.27609;KL DIV
12;239;0.528267;Bhattacharyya
12;239;4.14793;Chisquare
12;239;0.850825;Correlation
12;239;1.2845;Chisquare Alt
12;239;0.567607;Intersect
12;239;4.27189;KL DIV
12;240;0.529542;Bhattacharyya
12;240;2.51261;Chisquare
12;240;0.844094;Correlation
12;240;1.28621;Chisquare Alt
12;240;0.56767;Intersect
12;240;4.2823;KL DIV
12;241;0.530115;Bhattacharyya
12;241;1.93824;Chisquare
12;241;0.825175;Correlation
12;241;1.29127;Chisquare Alt
12;241;0.565792;Intersect
12;241;4.30902;KL DIV
12;242;0.532612;Bhattacharyya
12;242;1.86422;Chisquare
12;242;0.833646;Correlation
12;242;1.29848;Chisquare Alt
12;242;0.564362;Intersect
12;242;4.33442;KL DIV
12;243;0.532796;Bhattacharyya
12;243;2.50832;Chisquare
12;243;0.837108;Correlation
12;243;1.29942;Chisquare Alt
12;243;0.565008;Intersect
12;243;4.32481;KL DIV
12;244;0.53511;Bhattacharyya
12;244;1.95667;Chisquare
12;244;0.828894;Correlation
12;244;1.30926;Chisquare Alt
12;244;0.562714;Intersect
12;244;4.3759;KL DIV
12;245;0.535247;Bhattacharyya
12;245;1.79542;Chisquare
12;245;0.847578;Correlation
12;245;1.30613;Chisquare Alt
12;245;0.563739;Intersect
12;245;4.36068;KL DIV
12;246;0.534653;Bhattacharyya
12;246;2.47017;Chisquare
12;246;0.826237;Correlation
12;246;1.30775;Chisquare Alt
12;246;0.562521;Intersect
12;246;4.34392;KL DIV
12;247;0.536804;Bhattacharyya
12;247;1.79979;Chisquare
12;247;0.846327;Correlation
12;247;1.31249;Chisquare Alt
12;247;0.562807;Intersect
12;247;4.37819;KL DIV
12;248;0.53835;Bhattacharyya
12;248;1.91549;Chisquare
12;248;0.827664;Correlation
12;248;1.32279;Chisquare Alt
12;248;0.559623;Intersect
12;248;4.43019;KL DIV
12;249;0.539454;Bhattacharyya
12;249;2.47497;Chisquare
12;249;0.828712;Correlation
12;249;1.32476;Chisquare Alt
12;249;0.559595;Intersect
12;249;4.42211;KL DIV
12;250;0.540227;Bhattacharyya
12;250;1.77749;Chisquare
12;250;0.845983;Correlation
12;250;1.32552;Chisquare Alt
12;250;0.559897;Intersect
12;250;4.42699;KL DIV
12;251;0.539844;Bhattacharyya
12;251;1.79711;Chisquare
12;251;0.847133;Correlation
12;251;1.32452;Chisquare Alt
12;251;0.560517;Intersect
12;251;4.41198;KL DIV
12;252;0.541991;Bhattacharyya
12;252;2.47424;Chisquare
12;252;0.830839;Correlation
12;252;1.33555;Chisquare Alt
12;252;0.557235;Intersect
12;252;4.44763;KL DIV
12;253;0.542472;Bhattacharyya
12;253;1.77781;Chisquare
12;253;0.839104;Correlation
12;253;1.33431;Chisquare Alt
12;253;0.55803;Intersect
12;253;4.45588;KL DIV
12;254;0.54505;Bhattacharyya
12;254;1.77657;Chisquare
12;254;0.836865;Correlation
12;254;1.34527;Chisquare Alt
12;254;0.555628;Intersect
12;254;4.49227;KL DIV
12;255;0.54505;Bhattacharyya
12;255;1.77657;Chisquare
12;255;0.836877;Correlation
12;255;1.34527;Chisquare Alt
12;255;0.555628;Intersect
12;255;4.49227;KL DIV
13;1;0;Bhattacharyya
13;1;0;Chisquare
13;1;1;Correlation
13;1;0;Chisquare Alt
13;1;1;Intersect
13;1;0;KL DIV
13;2;0.112786;Bhattacharyya
13;2;0.101656;Chisquare
13;2;0.986662;Correlation
13;2;0.0950693;Chisquare Alt
13;2;0.903117;Intersect
13;2;0.0555912;KL DIV
13;3;0.297869;Bhattacharyya
13;3;0.792277;Chisquare
13;3;0.60139;Correlation
13;3;0.671156;Chisquare Alt
13;3;0.609466;Intersect
13;3;0.369245;KL DIV
13;4;0.275505;Bhattacharyya
13;4;1.15053;Chisquare
13;4;0.947636;Correlation
